1101270824387035136 2019-02-28 18:59:59 -0400 <PMoor38884355> @LindseyGrahamSC @realDonaldTrump Agree, maybe it's the art!?
1101270517259165697 2019-02-28 18:58:46 -0400 <xoxo254037> @Norma10872537 @realDonaldTrump Go has nothing to do with it thank your boss in Russia 🇷🇺
1101270515837227008 2019-02-28 18:58:46 -0400 <wildwillie13> .@realdonaldtrump  Former Trump Executive Recalls Racism, Anti-Semitism  https://t.co/JMnTIdpM5t
1101270514721587200 2019-02-28 18:58:45 -0400 <zimbob68> @tedlieu @CIA @FBI @NSAGov @ODNIgov @DeptofDefense @realDonaldTrump The nazis after getting caught, would later state “I was just following orders”!  I do not accept this, nor should any of us!
1101270506362175488 2019-02-28 18:58:43 -0400 <LJohnson1012> @tedlieu @CIA @FBI @NSAGov @ODNIgov @DeptofDefense @realDonaldTrump Traitors in the WH. We can't arrest 45, but we sure as hell can Kuschner and should.
1101270502675546112 2019-02-28 18:58:43 -0400 <jmdavid750> @tedlieu @CIA @FBI @NSAGov @ODNIgov @DeptofDefense @realDonaldTrump I cannot fathom how @gop allows this??  Does not question it??
1101270499261214720 2019-02-28 18:58:42 -0400 <JabbasaysaveUSA> @LindseyGrahamSC @realDonaldTrump KKK rally is the correct term.
1101270498036666368 2019-02-28 18:58:42 -0400 <ExitsRevolution> @realDonaldTrump #ICYMI
1101270496585367554 2019-02-28 18:58:41 -0400 <SpacyL2> @GypsySpirit46 @atrupar @VanJones68 @CNN @realDonaldTrump For what reason?
1101270496228921345 2019-02-28 18:58:41 -0400 <danakel1> @charliekirk11 @realDonaldTrump @TPUSA Jackass
1101270495310286848 2019-02-28 18:58:41 -0400 <ZazaChilvers> @GOPChairwoman @realDonaldTrump Rule of law? Does Individual-1 even know what that means?
1101270494463041537 2019-02-28 18:58:41 -0400 <RealWiggyPop> @AnimeSuperFan25 @sunnyek @ewarren @realDonaldTrump Same with Guardian, just opinion
1101270491472584704 2019-02-28 18:58:40 -0400 <nancy_0b> @Lamborgazm @realDonaldTrump Probably time you got over the whole tyrannical grip of Britain thing, it’s been quite a while now &amp; carrying on about it over 200 years later does make you sound a bit perculiar to say the least.
1101270491296354304 2019-02-28 18:58:40 -0400 <carlogambino5> @realDonaldTrump bull swamp man
1101270489664839680 2019-02-28 18:58:40 -0400 <Austellrichard> @RealCandaceO @realDonaldTrump 👍
1101270481452199936 2019-02-28 18:58:38 -0400 <tomasrabago1> @atrupar OK . Who in the media is going 2 ask , what's behind @realDonaldTrump @IvankaTrump &amp; Jared's lies ???
1101270479715864577 2019-02-28 18:58:37 -0400 <JacobsLadder357> @cap54 @RealCandaceO @realDonaldTrump The reason CandaceOwens moved to the right is because of money and her followers want the same spotlight money and fame.Young black millennials wants fast fame without thinking that their selling out.The does nothing for the urban communities just ask Chris Christie of NewJersey
1101270478742847489 2019-02-28 18:58:37 -0400 <LoriFabTravels> @dannon2010 @GeraldoRivera @DonaldJTrumpJr @MichaelCohen212 @realDonaldTrump What are you even talking about?
1101270476322734080 2019-02-28 18:58:36 -0400 <TonyDaoryebb> @xxT1KExx @magepetorr @MARLONVERA84 @maruvilla @OviedoFanny @Noralex06 @MovilupPolitic @habalianelie @OrhVenezuela @NOmasCNE @MyrianeLibre @_Gabbyta_ @Panama6715 @GiuseppeNoc @MIRANDALIBER24 @Juanpalic1 @geopolytica @nejoviro @NENA7ESTRELLAS @JorgeSonnante @omarbula @aba261 @cuchiom @Adelkiiis @genova1956 @alenwriter @myriamwinner1 @DacervantesP @FernandoAmandi @esferaceleste @FernandoCorreaJ @MiguelABernalV @estebangerbasi @Csanchezberzain @Movil @jmlara02 @alekboyd @realDonaldTrump Asi q 2 votos, d un Consejo d 15 votos(9 a favor, 3 en contra), d una organiz. con 193 paises miembros — 2 votos, con intereses nefastos — 2 votos en contra (9 a favor) van a decidir la suerte d 30 millones d venezolanos y un continente q ni siquiera es continente d China/Rusia?  https://t.co/H05e0hkO43
1101270475437690880 2019-02-28 18:58:36 -0400 <illtownny> @tedlieu @realDonaldTrump John Kelly a lot of people go to jail because somebody, “told them to do it”.
1101270472803594240 2019-02-28 18:58:35 -0400 <raftofwater> @BarbaraBoxer @MichaelCohen212 @wikileaks @realDonaldTrump @AlanDersh @RepCummings Or think of someone being molested, being boldly pussy or penis grabbed, does that make the recipient of the pass a participant in an illicit sex act? Surely not or the law would be perverted. #PassiveRecipient #Beggars/#Givers
1101270472472363009 2019-02-28 18:58:35 -0400 <WFLAFM> @RealCandaceO @realDonaldTrump But wait...isn't he a racist?
1101270471167930368 2019-02-28 18:58:35 -0400 <PelhamBx> @Alyssa_Milano @realDonaldTrump 👏👏👏👏🇺🇸
1101270468487667712 2019-02-28 18:58:34 -0400 <Harry1724> @StopTrump2020 @realDonaldTrump LOL!
1101270468223553536 2019-02-28 18:58:34 -0400 <froggyteef> @hellboyzach @realDonaldTrump nothing but respect for MY president
1101270466092847104 2019-02-28 18:58:34 -0400 <CHEESEBURGLAR45> @CPAC @LindseyGrahamSC @realDonaldTrump  https://t.co/teeZAMbCW7
1101270461789495296 2019-02-28 18:58:33 -0400 <RichardAgelink> @realDonaldTrump You failed. Again.
1101270460677931008 2019-02-28 18:58:33 -0400 <katalinkrova> @realDonaldTrump @Varneyco Well, some of us republicans actually worked counternarcotics and terrorism and know the crime spike it will cause in Mexico as prices rise for people/drug smuggling AND there’s a hundred other ways in...we constantly fight other entries that require zero wall scaling
